2.120000000000000000e+02 5.331977192267308965e+03 7.123150603858038332e-01 1.484402968798345830e-02 1.898755305351317313e+00
2.130000000000000000e+02 5.336031273205945581e+03 7.246919707720689274e-01 1.499526598344328408e-02 3.312798078007830771e+00
2.140000000000000000e+02 5.339522448621114563e+03 7.383281075114537240e-01 1.514709684212366299e-02 4.741090758841060016e+00
2.150000000000000000e+02 5.342450840873680136e+03 7.532508440355497603e-01 1.529950687162902161e-02 6.183074692915510262e+00
2.160000000000000000e+02 5.344801715792529649e+03 7.695031440581894255e-01 1.545248041520262162e-02 7.638183930994117077e+00
2.170000000000000000e+02 5.346575196171079369e+03 7.871123625862100903e-01 1.560600154335911940e-02 9.105830376185860331e+00
2.180000000000000000e+02 5.347771405160530776e+03 8.061058455465931472e-01 1.576005404659665265e-02 1.058553749751621709e+01
2.190000000000000000e+02 5.348383038010415476e+03 8.265257865892844391e-01 1.591462142850758738e-02 1.207665062744263551e+01
2.200000000000000000e+02 5.348402790505437224e+03 8.483995137989684965e-01 1.606968689975262973e-02 1.357867866904208753e+01
2.210000000000000000e+02 5.347838215747182403e+03 8.717543465187010954e-01 1.622523337319648276e-02 1.509090782476674697e+01
2.220000000000000000e+02 5.346674582477549848e+03 8.966324521844686313e-01 1.638124345981485305e-02 1.661292158381474238e+01
2.230000000000000000e+02 5.344919445247289332e+03 9.230537047185227717e-01 1.653769946594081663e-02 1.814393217333786623e+01
2.240000000000000000e+02 5.342580359423627669e+03 9.510528264358321104e-01 1.669458339190448351e-02 1.968344911256379604e+01
2.250000000000000000e+02 5.339657452888781336e+03 9.806496748093918026e-01 1.685187693170193610e-02 2.123068494723846555e+01
2.260000000000000000e+02 5.336143426078196171e+03 1.011886384398457794e+00 1.700956147422776413e-02 2.278514951996444182e+01
2.270000000000000000e+02 5.332045837058251891e+03 1.044790225285039398e+00 1.716761810607250749e-02 2.434612998785181759e+01
2.280000000000000000e+02 5.327364816490475278e+03 1.079381031622907550e+00 1.732602761568291516e-02 2.591298795854102366e+01
2.290000000000000000e+02 5.322107924334434756e+03 1.115693486897762599e+00 1.748477049927708860e-02 2.748508520855261494e+01
